seed,drone_id,time,waypoint_seq,waypoint_id,waypoint_location,monitor_area,task
0,0,609.0,2,332,"[73.38, 11.11, 5.0]",[58],"{'df', 'dh', 'dw'}"
0,0,615.0,3,329,"[73.38, 11.11, 8.0]",[90],"{'df', 'dh', 'dw'}"
0,0,621.0,4,326,"[73.38, 11.11, 11.0]",[122],"{'df', 'dh', 'dw'}"
0,0,628.34,5,327,"[73.38, 18.12, 11.0]",[123],"{'df', 'dh', 'dw'}"
0,0,634.34,6,330,"[73.38, 18.12, 8.0]",[91],"{'df', 'dh', 'dw'}"
0,0,640.34,7,333,"[73.38, 18.12, 5.0]",[59],"{'df', 'dh', 'dw'}"
0,0,646.34,8,336,"[73.38, 18.12, 2.0]",[27],"{'df', 'dh', 'dw'}"
0,0,655.34,9,324,"[73.38, 18.12, 14.0]",[155],{'dh'}
0,0,662.6800000000001,10,323,"[73.38, 11.11, 14.0]",[154],{'dh'}
0,0,669.5400000000001,11,322,"[73.38, 5.54, 14.0]",[153],{'dh'}
0,0,677.5400000000001,12,313,"[73.38, 5.54, 23.0]",[249],{'dw'}
0,0,684.4000000000001,13,314,"[73.38, 11.11, 23.0]",[250],{'dw'}
0,0,691.7400000000001,14,315,"[73.38, 18.12, 23.0]",[251],{'dw'}
0,0,702.3500000000001,15,368,"[66.6, 30.56, 14.0]",[156],{'dh'}
0,0,709.7300000000001,16,367,"[59.46, 30.56, 14.0]",[157],{'dh'}
0,0,716.9500000000002,17,366,"[52.79, 30.56, 14.0]",[158],{'dh'}
0,0,724.2200000000001,18,365,"[45.97, 30.56, 14.0]",[159],{'dh'}
0,0,732.2500000000001,19,29,"[37.81, 34.58, 14.0]",[128],{'dh'}
0,0,739.5400000000001,20,30,"[37.81, 41.44, 14.0]",[129],{'dh'}
0,0,746.7300000000001,21,31,"[37.81, 48.02, 14.0]",[130],{'dh'}
0,0,754.4600000000002,22,32,"[37.81, 56.22, 14.0]",[131],{'dh'}
0,0,762.4600000000002,23,20,"[37.81, 56.22, 23.0]",[227],{'dw'}
0,0,770.1900000000002,24,19,"[37.81, 48.02, 23.0]",[226],{'dw'}
0,0,777.3800000000002,25,18,"[37.81, 41.44, 23.0]",[225],{'dw'}
0,0,784.6700000000002,26,17,"[37.81, 34.58, 23.0]",[224],{'dw'}
0,0,792.7000000000002,27,353,"[45.97, 30.56, 23.0]",[255],{'dw'}
0,0,799.9700000000001,28,354,"[52.79, 30.56, 23.0]",[254],{'dw'}
0,0,807.1900000000002,29,355,"[59.46, 30.56, 23.0]",[253],{'dw'}
0,0,814.5700000000002,30,356,"[66.6, 30.56, 23.0]",[252],{'dw'}
0,0,826.5700000000002,31,384,"[66.6, 30.56, 2.0]",[28],"{'df', 'df3', 'dh', 'dw'}"
0,0,832.5700000000002,32,380,"[66.6, 30.56, 5.0]",[60],"{'df', 'dh', 'dw'}"
0,0,838.5700000000002,33,376,"[66.6, 30.56, 8.0]",[92],"{'df', 'dh', 'dw'}"
0,0,844.5700000000002,34,372,"[66.6, 30.56, 11.0]",[124],"{'df', 'dh', 'dw'}"
0,0,851.9500000000002,35,371,"[59.46, 30.56, 11.0]",[125],"{'df', 'dh', 'dw'}"
0,0,857.9500000000002,36,375,"[59.46, 30.56, 8.0]",[93],"{'df', 'dh', 'dw'}"
0,0,868.4900000000001,37,356,"[66.6, 30.56, 23.0]",[252],{'dw'}
0,0,879.9400000000002,38,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'dh', 'dw'}"
0,0,885.9400000000002,39,383,"[59.46, 30.56, 2.0]",[29],"{'df', 'dh', 'dw'}"
0,0,893.1600000000002,40,382,"[52.79, 30.56, 2.0]",[30],"{'df', 'dh', 'dw'}"
0,0,906.5400000000002,41,356,"[66.6, 30.56, 23.0]",[252],{'dw'}
0,1,603.0,1,154,"[-1.47, 18.62, 29.0]",[301],"{'df', 'dh', 'dw'}"
0,1,609.0,2,158,"[-1.47, 18.62, 26.0]",[269],"{'df', 'dh', 'dw'}"
0,1,615.69,3,159,"[-1.47, 13.54, 26.0]",[270],"{'df', 'dh', 'dw'}"
0,1,621.69,4,155,"[-1.47, 13.54, 29.0]",[302],"{'df', 'dh', 'dw'}"
0,1,627.69,5,151,"[-1.47, 13.54, 32.0]",[334],"{'df', 'dh', 'dw'}"
0,1,633.69,6,147,"[-1.47, 13.54, 35.0]",[366],"{'df', 'dh', 'dw'}"
0,1,640.96,7,148,"[-1.47, 6.72, 35.0]",[367],"{'df', 'dh', 'dw'}"
0,1,646.96,8,152,"[-1.47, 6.72, 32.0]",[335],"{'df', 'dh', 'dw'}"
0,1,652.96,9,156,"[-1.47, 6.72, 29.0]",[303],"{'df', 'dh', 'dw'}"
0,1,658.96,10,160,"[-1.47, 6.72, 26.0]",[271],"{'df', 'dh', 'dw'}"
0,1,664.96,11,164,"[-1.47, 6.72, 23.0]",[239],{'dw'}
0,1,672.96,12,176,"[-1.47, 6.72, 14.0]",[143],{'dh'}
0,1,680.23,13,175,"[-1.47, 13.54, 14.0]",[142],{'dh'}
0,1,686.9200000000001,14,174,"[-1.47, 18.62, 14.0]",[141],{'dh'}
0,1,693.2500000000001,15,173,"[-1.47, 22.6, 14.0]",[140],{'dh'}
0,1,700.4700000000001,16,124,"[-5.0, 28.24, 14.0]",[139],{'dh'}
0,1,707.7200000000001,17,123,"[-5.0, 35.0, 14.0]",[138],{'dh'}
0,1,715.1700000000002,18,122,"[-5.0, 42.35, 14.0]",[137],{'dh'}
0,1,722.3500000000001,19,121,"[-5.0, 48.88, 14.0]",[136],{'dh'}
0,1,729.3400000000001,20,120,"[-5.0, 54.84, 14.0]",[135],{'dh'}
0,1,738.6600000000002,21,70,"[4.58, 63.37, 14.0]",[134],{'dh'}
0,1,745.9500000000002,22,71,"[11.44, 63.37, 14.0]",[133],{'dh'}
0,1,753.1400000000002,23,72,"[18.02, 63.37, 14.0]",[132],{'dh'}
0,1,761.1400000000002,24,63,"[18.02, 63.37, 23.0]",[228],{'dw'}
0,1,768.3300000000003,25,62,"[11.44, 63.37, 23.0]",[229],{'dw'}
0,1,775.6200000000002,26,61,"[4.58, 63.37, 23.0]",[230],{'dw'}
0,1,784.9400000000003,27,105,"[-5.0, 54.84, 23.0]",[231],{'dw'}
0,1,791.9300000000003,28,106,"[-5.0, 48.88, 23.0]",[232],{'dw'}
0,1,799.1100000000002,29,107,"[-5.0, 42.35, 23.0]",[233],{'dw'}
0,1,806.5600000000003,30,108,"[-5.0, 35.0, 23.0]",[234],{'dw'}
0,1,813.8100000000003,31,109,"[-5.0, 28.24, 23.0]",[235],{'dw'}
0,1,821.0300000000003,32,161,"[-1.47, 22.6, 23.0]",[236],{'dw'}
0,1,827.3600000000004,33,162,"[-1.47, 18.62, 23.0]",[237],{'dw'}
0,1,834.0500000000004,34,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,837.0500000000004,35,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,840.0500000000004,36,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,843.0500000000004,37,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,846.0500000000004,38,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,849.0500000000004,39,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,852.0500000000004,40,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,855.0500000000004,41,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,858.0500000000004,42,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,861.0500000000004,43,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,864.0500000000004,44,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,867.0500000000004,45,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,870.0500000000004,46,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,873.0500000000004,47,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,876.0500000000004,48,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,879.0500000000004,49,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,882.0500000000004,50,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,885.0500000000004,51,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,888.0500000000004,52,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,891.0500000000004,53,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,894.0500000000004,54,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,897.0500000000004,55,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,1,900.0500000000004,56,163,"[-1.47, 13.54, 23.0]",[238],{'dw'}
0,2,603.0,1,229,"[6.16, -5.0, 23.0]",[240],{'dw'}
0,2,610.16,2,230,"[12.64, -5.0, 23.0]",[241],{'dw'}
0,2,617.37,3,231,"[19.26, -5.0, 23.0]",[242],{'dw'}
0,2,624.55,4,232,"[25.8, -5.0, 23.0]",[243],{'dw'}
0,2,631.81,5,233,"[32.57, -5.0, 23.0]",[244],{'dw'}
0,2,639.05,6,234,"[39.29, -5.0, 23.0]",[245],{'dw'}
0,2,646.3399999999999,7,235,"[46.16, -5.0, 23.0]",[246],{'dw'}
0,2,653.5799999999999,8,236,"[52.89, -5.0, 23.0]",[247],{'dw'}
0,2,675.66,9,292,"[6.16, -5.0, 2.0]",[16],"{'df', 'dh', 'dw'}"
0,2,681.66,10,283,"[6.16, -5.0, 5.0]",[48],"{'df', 'dh', 'dw'}"
0,2,687.66,11,274,"[6.16, -5.0, 8.0]",[80],"{'df', 'dh', 'dw'}"
0,2,693.66,12,265,"[6.16, -5.0, 11.0]",[112],"{'df', 'dh', 'dw'}"
0,2,700.8199999999999,13,266,"[12.64, -5.0, 11.0]",[113],"{'df', 'dh', 'dw'}"
0,2,706.8199999999999,14,275,"[12.64, -5.0, 8.0]",[81],"{'df', 'dh', 'dw'}"
0,2,712.8199999999999,15,284,"[12.64, -5.0, 5.0]",[49],"{'df', 'dh', 'dw'}"
0,2,718.8199999999999,16,293,"[12.64, -5.0, 2.0]",[17],"{'df', 'dh', 'dw'}"
0,2,726.03,17,294,"[19.26, -5.0, 2.0]",[18],"{'df', 'dh', 'dw'}"
0,2,732.03,18,285,"[19.26, -5.0, 5.0]",[50],"{'df', 'dh', 'dw'}"
0,2,738.03,19,276,"[19.26, -5.0, 8.0]",[82],"{'df', 'dh', 'dw'}"
0,2,744.03,20,267,"[19.26, -5.0, 11.0]",[114],"{'df', 'dh', 'dw'}"
0,2,751.2099999999999,21,268,"[25.8, -5.0, 11.0]",[115],"{'df', 'dh', 'dw'}"
0,2,757.2099999999999,22,277,"[25.8, -5.0, 8.0]",[83],"{'df', 'dh', 'dw'}"
0,2,763.2099999999999,23,286,"[25.8, -5.0, 5.0]",[51],"{'df', 'dh', 'dw'}"
0,2,769.2099999999999,24,295,"[25.8, -5.0, 2.0]",[19],"{'df', 'dh', 'dw'}"
0,2,776.4699999999999,25,296,"[32.57, -5.0, 2.0]",[20],"{'df', 'dh', 'dw'}"
0,2,782.4699999999999,26,287,"[32.57, -5.0, 5.0]",[52],"{'df', 'dh', 'dw'}"
0,2,788.4699999999999,27,278,"[32.57, -5.0, 8.0]",[84],"{'df', 'dh', 'dw'}"
0,2,794.4699999999999,28,269,"[32.57, -5.0, 11.0]",[116],"{'df', 'dh', 'dw'}"
0,2,801.7099999999999,29,270,"[39.29, -5.0, 11.0]",[117],"{'df', 'dh', 'dw'}"
0,2,807.7099999999999,30,279,"[39.29, -5.0, 8.0]",[85],"{'df', 'dh', 'dw'}"
0,2,813.7099999999999,31,288,"[39.29, -5.0, 5.0]",[53],"{'df', 'dh', 'dw'}"
0,2,819.7099999999999,32,297,"[39.29, -5.0, 2.0]",[21],"{'df', 'dh', 'dw'}"
0,2,826.9999999999999,33,298,"[46.16, -5.0, 2.0]",[22],"{'df', 'dh', 'dw'}"
0,2,832.9999999999999,34,289,"[46.16, -5.0, 5.0]",[54],"{'df', 'dh', 'dw'}"
0,2,838.9999999999999,35,280,"[46.16, -5.0, 8.0]",[86],"{'df', 'dh', 'dw'}"
0,2,844.9999999999999,36,271,"[46.16, -5.0, 11.0]",[118],"{'df', 'dh', 'dw'}"
0,2,852.2399999999999,37,272,"[52.89, -5.0, 11.0]",[119],"{'df', 'dh', 'dw'}"
0,2,858.2399999999999,38,281,"[52.89, -5.0, 8.0]",[87],"{'df', 'dh', 'dw'}"
0,2,864.2399999999999,39,290,"[52.89, -5.0, 5.0]",[55],"{'df', 'dh', 'dw'}"
0,2,876.2399999999999,40,227,"[52.89, -5.0, 26.0]",[279],"{'df', 'df3', 'dh', 'dw'}"
0,2,889.2399999999999,41,299,"[52.89, -5.0, 2.0]",[23],"{'df', 'dh', 'dw'}"
0,2,897.1199999999999,42,300,"[61.52, -5.0, 2.0]",[24],"{'df', 'dh', 'dw'}"
0,2,903.1199999999999,43,291,"[61.52, -5.0, 5.0]",[56],"{'df', 'dh', 'dw'}"
0,0,903.0,1,383,"[59.46, 30.56, 2.0]",[29],"{'df', 'df2'}"
0,0,910.38,2,384,"[66.6, 30.56, 2.0]",[28],"{'df', 'mf', 'df2'}"
0,0,920.52,3,330,"[73.38, 18.12, 8.0]",[91],"{'df', 'dh2', 'mh'}"
0,0,927.86,4,329,"[73.38, 11.11, 8.0]",[90],"{'df', 'dh2', 'mh'}"
0,0,933.86,5,326,"[73.38, 11.11, 11.0]",[122],"{'df', 'dh2', 'mh'}"
0,0,939.86,6,323,"[73.38, 11.11, 14.0]",[154],"{'dh2', 'mh1'}"
0,0,947.86,7,332,"[73.38, 11.11, 5.0]",[58],"{'df', 'dh2', 'mh'}"
0,0,955.2,8,333,"[73.38, 18.12, 5.0]",[59],"{'df', 'df2'}"
0,0,961.2,9,336,"[73.38, 18.12, 2.0]",[27],"{'df', 'df2'}"
0,0,979.5400000000001,10,342,"[52.79, 30.56, 32.0]",[350],"{'df', 'dh2', 'mh'}"
0,0,985.5400000000001,11,338,"[52.79, 30.56, 35.0]",[382],"{'df', 'dh2', 'mh'}"
0,0,995.71,12,1,"[37.81, 34.58, 35.0]",[352],"{'df', 'dh2', 'mh'}"
0,0,1013.0400000000001,13,44,"[37.81, 56.22, 5.0]",[35],"{'df', 'dh2', 'mh'}"
0,0,1030.3400000000001,14,51,"[18.02, 63.37, 35.0]",[356],"{'df', 'dh2', 'mh'}"
0,0,1040.7300000000002,15,58,"[4.58, 63.37, 26.0]",[262],"{'df', 'dh2', 'mh'}"
0,0,1079.3200000000002,16,296,"[32.57, -5.0, 2.0]",[20],"{'df', 'dh2', 'mh'}"
0,0,1094.8000000000002,17,227,"[52.89, -5.0, 26.0]",[279],"{'df', 'mf', 'df2'}"
0,0,1102.8500000000001,18,219,"[61.52, -5.0, 29.0]",[312],"{'df', 'df2'}"
0,0,1123.7700000000002,19,380,"[66.6, 30.56, 5.0]",[60],"{'df', 'df2'}"
0,0,1131.1500000000003,20,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1134.1500000000003,21,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1137.1500000000003,22,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1140.1500000000003,23,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1143.1500000000003,24,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1146.1500000000003,25,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1153.5300000000004,26,380,"[66.6, 30.56, 5.0]",[60],"{'df', 'df2'}"
0,0,1160.9100000000005,27,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1163.9100000000005,28,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1166.9100000000005,29,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1169.9100000000005,30,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1172.9100000000005,31,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1175.9100000000005,32,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1178.9100000000005,33,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1181.9100000000005,34,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1189.2900000000006,35,380,"[66.6, 30.56, 5.0]",[60],"{'df', 'df2'}"
0,0,1196.6700000000008,36,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1199.6700000000008,37,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1202.6700000000008,38,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,1,910.0,1,183,"[-1.47, 13.54, 8.0]",[78],"{'df', 'dh2', 'mh'}"
0,1,917.62,2,190,"[-1.47, 18.62, 2.0]",[13],"{'df', 'dh2', 'mh'}"
0,1,926.58,3,134,"[-5.0, 28.24, 8.0]",[75],"{'df', 'dh2', 'mh'}"
0,1,940.71,4,101,"[-5.0, 48.88, 26.0]",[264],"{'df', 'dh2', 'mh'}"
0,1,963.13,5,4,"[37.81, 56.22, 35.0]",[355],"{'df', 'dh2', 'mh'}"
0,1,980.46,6,41,"[37.81, 34.58, 5.0]",[32],"{'df', 'dh2', 'mh'}"
0,1,1003.49,7,331,"[73.38, 5.54, 5.0]",[57],"{'df', 'dh2', 'mh'}"
0,1,1023.52,8,269,"[32.57, -5.0, 11.0]",[116],"{'df', 'dh2', 'mh'}"
0,1,1032.96,9,267,"[19.26, -5.0, 11.0]",[114],"{'df', 'dh2', 'mh'}"
0,1,1038.96,10,276,"[19.26, -5.0, 8.0]",[82],"{'df', 'dh2', 'mh'}"
0,1,1051.96,11,204,"[19.26, -5.0, 32.0]",[338],"{'df', 'df2'}"
0,1,1066.15,12,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1069.15,13,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1072.15,14,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1075.15,15,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1078.15,16,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1092.3400000000001,17,204,"[19.26, -5.0, 32.0]",[338],"{'df', 'df2'}"
0,1,1106.5300000000002,18,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1109.5300000000002,19,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1112.5300000000002,20,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1115.5300000000002,21,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1118.5300000000002,22,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1132.7200000000003,23,204,"[19.26, -5.0, 32.0]",[338],"{'df', 'df2'}"
0,1,1146.9100000000003,24,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1162.7000000000003,25,276,"[19.26, -5.0, 8.0]",[82],"{'df', 'dh2', 'mh'}"
0,1,1168.7000000000003,26,267,"[19.26, -5.0, 11.0]",[114],"{'df', 'dh2', 'mh'}"
0,1,1183.9700000000003,27,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1195.7200000000003,28,269,"[32.57, -5.0, 11.0]",[116],"{'df', 'dh2', 'mh'}"
0,1,1207.4700000000003,29,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,2,903.0,1,299,"[52.89, -5.0, 2.0]",[23],"{'df', 'dh2', 'mh'}"
0,2,917.0,2,218,"[52.89, -5.0, 29.0]",[311],"{'df', 'dh2', 'mh', 'df2'}"
0,2,928.85,3,206,"[32.57, -5.0, 32.0]",[340],"{'df', 'dh2', 'mh', 'df2'}"
0,2,936.32,4,214,"[25.8, -5.0, 29.0]",[307],"{'df', 'mf', 'dw2', 'df2'}"
0,2,942.32,5,223,"[25.8, -5.0, 26.0]",[275],"{'df', 'dh2', 'mh'}"
0,2,951.0300000000001,6,195,"[19.26, -5.0, 35.0]",[370],"{'df', 'dh2', 'mh'}"
0,2,960.4700000000001,7,197,"[32.57, -5.0, 35.0]",[372],"{'df', 'dh2', 'mh'}"
0,2,967.9200000000002,8,207,"[39.29, -5.0, 32.0]",[341],"{'df', 'dh2', 'mh'}"
0,2,974.9200000000002,9,225,"[39.29, -5.0, 26.0]",[277],"{'df', 'dh2', 'mh'}"
0,2,986.3200000000002,10,278,"[32.57, -5.0, 8.0]",[84],"{'df', 'dh2', 'mh'}"
0,2,993.5800000000002,11,277,"[25.8, -5.0, 8.0]",[83],"{'df', 'dh2', 'mh'}"
0,2,999.5800000000002,12,268,"[25.8, -5.0, 11.0]",[115],"{'df', 'dh2', 'mh'}"
0,2,1009.0800000000002,13,257,"[12.64, -5.0, 14.0]",[145],"{'dh2', 'mh1'}"
0,2,1018.0800000000002,14,293,"[12.64, -5.0, 2.0]",[17],"{'df', 'dh2', 'mh'}"
0,2,1032.6100000000001,15,175,"[-1.47, 13.54, 14.0]",[142],"{'dh2', 'mh1'}"
0,2,1045.89,16,103,"[-5.0, 35.0, 26.0]",[266],"{'df', 'dh2', 'mh'}"
0,2,1057.5,17,100,"[-5.0, 54.84, 26.0]",[263],"{'df', 'dh2', 'mh'}"
0,2,1082.6,18,2,"[37.81, 41.44, 35.0]",[353],"{'df', 'dh2', 'mh'}"
0,2,1102.5,19,309,"[73.38, 18.12, 29.0]",[315],"{'df', 'dh2', 'mh'}"
0,2,1110.58,20,302,"[73.38, 11.11, 35.0]",[378],"{'df', 'dh2', 'mh'}"
0,2,1123.37,21,228,"[61.52, -5.0, 26.0]",[280],"{'df', 'df2'}"
0,2,1133.59,22,217,"[46.16, -5.0, 29.0]",[310],"{'df', 'df2'}"
0,2,1143.12,23,215,"[32.57, -5.0, 29.0]",[308],"{'df', 'df2'}"
0,2,1150.59,24,205,"[25.8, -5.0, 32.0]",[339],"{'df', 'df2'}"
0,2,1157.99,25,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1160.99,26,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1163.99,27,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1166.99,28,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1169.99,29,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1172.99,30,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1175.99,31,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1178.99,32,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1181.99,33,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1184.99,34,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1187.99,35,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1190.99,36,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1193.99,37,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1196.99,38,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1199.99,39,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,2,1202.99,40,213,"[19.26, -5.0, 29.0]",[306],"{'df', 'df2'}"
0,0,1206.0,1,383,"[59.46, 30.56, 2.0]",[29],"{'df', 'df2'}"
0,0,1213.38,2,384,"[66.6, 30.56, 2.0]",[28],"{'df', 'mf', 'df2'}"
0,0,1223.1200000000001,3,336,"[73.38, 18.12, 2.0]",[27],"{'df', 'df2'}"
0,0,1229.1200000000001,4,333,"[73.38, 18.12, 5.0]",[59],"{'df', 'df2'}"
0,0,1246.5000000000002,5,219,"[61.52, -5.0, 29.0]",[312],"{'df', 'df2'}"
0,0,1254.5500000000002,6,227,"[52.89, -5.0, 26.0]",[279],"{'df', 'mf', 'df2'}"
0,0,1277.4500000000003,7,380,"[66.6, 30.56, 5.0]",[60],"{'df', 'df2'}"
0,0,1287.2900000000002,8,330,"[73.38, 18.12, 8.0]",[91],"{'df', 'dh2', 'mh'}"
0,0,1294.63,9,329,"[73.38, 11.11, 8.0]",[90],"{'df', 'dh2', 'mh'}"
0,0,1300.63,10,326,"[73.38, 11.11, 11.0]",[122],"{'df', 'dh2', 'mh'}"
0,0,1307.63,11,332,"[73.38, 11.11, 5.0]",[58],"{'df', 'dh2', 'mh'}"
0,0,1326.88,12,342,"[52.79, 30.56, 32.0]",[350],"{'df', 'dh2', 'mh'}"
0,0,1332.88,13,338,"[52.79, 30.56, 35.0]",[382],"{'df', 'dh2', 'mh'}"
0,0,1343.0500000000002,14,1,"[37.81, 34.58, 35.0]",[352],"{'df', 'dh2', 'mh'}"
0,0,1360.38,15,44,"[37.81, 56.22, 5.0]",[35],"{'df', 'dh2', 'mh'}"
0,0,1377.68,16,51,"[18.02, 63.37, 35.0]",[356],"{'df', 'dh2', 'mh'}"
0,0,1388.0700000000002,17,58,"[4.58, 63.37, 26.0]",[262],"{'df', 'dh2', 'mh'}"
0,0,1426.66,18,296,"[32.57, -5.0, 2.0]",[20],"{'df', 'dh2', 'mh'}"
0,0,1456.8100000000002,19,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,0,1479.4500000000003,20,219,"[61.52, -5.0, 29.0]",[312],"{'df', 'df2'}"
0,0,1493.2100000000003,21,323,"[73.38, 11.11, 14.0]",[154],"{'dh2', 'mh1'}"
0,0,1507.6200000000003,22,379,"[59.46, 30.56, 5.0]",[61],"{'df', 'df2'}"
0,1,1211.75,1,269,"[32.57, -5.0, 11.0]",[116],"{'df', 'dh2', 'mh'}"
0,1,1231.78,2,331,"[73.38, 5.54, 5.0]",[57],"{'df', 'dh2', 'mh'}"
0,1,1254.81,3,41,"[37.81, 34.58, 5.0]",[32],"{'df', 'dh2', 'mh'}"
0,1,1272.1399999999999,4,4,"[37.81, 56.22, 35.0]",[355],"{'df', 'dh2', 'mh'}"
0,1,1294.56,5,101,"[-5.0, 48.88, 26.0]",[264],"{'df', 'dh2', 'mh'}"
0,1,1308.69,6,134,"[-5.0, 28.24, 8.0]",[75],"{'df', 'dh2', 'mh'}"
0,1,1317.65,7,190,"[-1.47, 18.62, 2.0]",[13],"{'df', 'dh2', 'mh'}"
0,1,1325.27,8,183,"[-1.47, 13.54, 8.0]",[78],"{'df', 'dh2', 'mh'}"
0,1,1343.68,9,204,"[19.26, -5.0, 32.0]",[338],"{'df', 'df2'}"
0,1,1357.8700000000001,10,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
0,1,1373.66,11,276,"[19.26, -5.0, 8.0]",[82],"{'df', 'dh2', 'mh'}"
0,1,1379.66,12,267,"[19.26, -5.0, 11.0]",[114],"{'df', 'dh2', 'mh'}"
0,1,1389.1000000000001,13,269,"[32.57, -5.0, 11.0]",[116],"{'df', 'dh2', 'mh'}"
0,1,1407.44,14,192,"[-1.47, 6.72, 2.0]",[15],{'df'}
0,1,1413.44,15,188,"[-1.47, 6.72, 5.0]",[47],{'df'}
0,1,1430.91,16,204,"[19.26, -5.0, 32.0]",[338],"{'df', 'df2'}"
0,1,1445.1000000000001,17,226,"[46.16, -5.0, 26.0]",[278],"{'df', 'df2'}"
